energy_consumption_llm_total,response_token_length,response_duration,total_duration,model_size,adj_count,polysyllabcount,long_word_count
4.42852705839422e-05,102.0,16098335000.0,19503805599.0,2000000000.0,1.0,3.0,4.0
6.685169642831832e-06,11.0,1609011000.0,2968417437.0,2000000000.0,1.0,1.0,1.0
0.0001287302181463,330.0,53365847000.0,57450051392.0,2000000000.0,6.0,6.0,9.0
2.1288372974077333e-05,39.0,5847992000.0,9587152615.0,2000000000.0,2.0,8.0,9.0
7.890464493562976e-05,211.0,34019386000.0,35427178754.0,2000000000.0,0.0,0.0,1.0
0.0001138337433858,308.0,50158125000.0,51981022725.0,2000000000.0,1.0,1.0,2.0
0.0005059898875189,1106.0,191728823000.0,236088799183.0,2000000000.0,21.0,68.0,105.0
3.469184542777051e-05,68.0,10797907000.0,15984248728.0,2000000000.0,4.0,7.0,10.0
8.761228506076507e-05,203.0,33090733000.0,40223475091.0,2000000000.0,0.0,3.0,9.0
0.0001584122624921,414.0,67998297000.0,73213053300.0,2000000000.0,2.0,2.0,8.0
4.104867593821688e-05,93.0,14810133000.0,18921656226.0,2000000000.0,2.0,5.0,7.0
9.141923880346264e-05,237.0,38606923000.0,41947812368.0,2000000000.0,1.0,7.0,9.0
0.0002313558311731,412.0,68777634000.0,108305966330.0,2000000000.0,16.0,30.0,54.0
0.0002259613241668,455.0,75791759000.0,104549206018.0,2000000000.0,6.0,17.0,39.0
0.0002313933657421,436.0,72957057000.0,108893206846.0,2000000000.0,11.0,19.0,51.0
5.083100614517495e-05,105.0,17072897000.0,23464574539.0,2000000000.0,1.0,2.0,5.0
6.965747967560916e-05,176.0,28277799000.0,31719093441.0,2000000000.0,0.0,1.0,1.0
6.462113452451198e-05,163.0,26161011000.0,29392202592.0,2000000000.0,0.0,5.0,6.0
9.23552794863022e-05,159.0,25741785000.0,42979477994.0,2000000000.0,8.0,10.0,24.0
1.2893550275437213e-05,29.0,4325376000.0,5782709346.0,2000000000.0,0.0,1.0,1.0
0.0001202853509696,308.0,49993914000.0,54365869996.0,2000000000.0,5.0,4.0,7.0
9.687504169470892e-05,246.0,40023905000.0,44608158415.0,2000000000.0,5.0,8.0,10.0
0.0002810771031818,755.0,125288140000.0,129016594559.0,2000000000.0,0.0,5.0,8.0
5.357143949757786e-05,132.0,21322562000.0,24812832811.0,2000000000.0,2.0,4.0,7.0
0.0009151072507943,2371.0,420694188000.0,424166552499.0,2000000000.0,2.0,8.0,10.0
0.0002022659456449,507.0,83926634000.0,94296546046.0,2000000000.0,4.0,5.0,17.0
0.0002293137575608,328.0,55249555000.0,109368840454.0,2000000000.0,1.0,1.0,2.0
9.477898181320908e-05,241.0,39228930000.0,43844270937.0,2000000000.0,4.0,3.0,6.0
0.000227247216206,319.0,53558566000.0,107546097757.0,2000000000.0,1.0,1.0,2.0
0.0002037919829883,413.0,69009484000.0,95676842368.0,2000000000.0,17.0,31.0,40.0
7.857913717592643e-05,194.0,31478156000.0,35839465226.0,2000000000.0,1.0,3.0,7.0
0.0003273762676829,789.0,133145938000.0,153016931118.0,2000000000.0,9.0,31.0,41.0
0.0001619718107984,436.0,71892661000.0,75306679369.0,2000000000.0,1.0,4.0,7.0
0.0002884734103055,703.0,117778714000.0,134685164127.0,2000000000.0,11.0,34.0,46.0
2.0635036468013503e-05,43.0,6799265000.0,9663042630.0,2000000000.0,0.0,3.0,4.0
0.0002235121450913,425.0,71226516000.0,104276293493.0,2000000000.0,4.0,26.0,59.0
0.0003343432557011,745.0,126551647000.0,157066709720.0,2000000000.0,8.0,24.0,47.0
0.0001242825799763,307.0,50405732000.0,57510229704.0,2000000000.0,3.0,7.0,8.0
0.0001526046810308,384.0,63447986000.0,71274948224.0,2000000000.0,5.0,6.0,7.0
0.0001274516386346,312.0,51261492000.0,59544535416.0,2000000000.0,1.0,6.0,8.0
7.143639089544665e-05,131.0,21167985000.0,33521763396.0,2000000000.0,1.0,2.0,3.0
0.0001963112885078,522.0,85491526000.0,90150920410.0,2000000000.0,2.0,3.0,4.0
0.0005823538284027,1287.0,225544183000.0,272495986736.0,2000000000.0,18.0,64.0,116.0
0.0001997978318009,535.0,88305550000.0,92542154288.0,2000000000.0,1.0,6.0,9.0
1.5457464160118633e-05,3.0,327319000.0,7471661649.0,2000000000.0,2.0,3.0,7.0
0.0002804020401645,752.0,125137564000.0,128752298166.0,2000000000.0,2.0,7.0,10.0
0.0002440519434315,655.0,109077690000.0,112970978675.0,2000000000.0,0.0,4.0,11.0
4.538428580589716e-05,102.0,16270801000.0,20811839399.0,2000000000.0,1.0,4.0,6.0
0.0006348271413733,1598.0,278703357000.0,296479680288.0,2000000000.0,14.0,33.0,43.0
0.000115852929557,307.0,50196882000.0,53390619722.0,2000000000.0,0.0,2.0,4.0
4.503264480451077e-05,45.0,7203965000.0,21511341596.0,2000000000.0,4.0,8.0,16.0
0.0001663942519762,449.0,73634586000.0,75978991235.0,2000000000.0,0.0,3.0,4.0
0.0001354317646174,363.0,59671045000.0,62621465893.0,2000000000.0,0.0,5.0,7.0
0.0001692109966336,440.0,72113436000.0,77691009486.0,2000000000.0,3.0,8.0,12.0
8.478747486741798e-05,214.0,34766882000.0,39183547713.0,2000000000.0,1.0,3.0,8.0
0.0002300641026639,618.0,102334298000.0,106740222228.0,2000000000.0,2.0,7.0,11.0
0.0002002080986478,498.0,82190216000.0,92650349100.0,2000000000.0,2.0,6.0,9.0
0.0001217693062939,316.0,51701159000.0,56002212702.0,2000000000.0,2.0,2.0,6.0
0.0001562853615448,277.0,45772856000.0,73348579982.0,2000000000.0,6.0,22.0,49.0
3.51144061067403e-05,78.0,12448649000.0,16076680537.0,2000000000.0,2.0,5.0,6.0
0.0001667829160383,375.0,61811075000.0,77031823816.0,2000000000.0,5.0,10.0,19.0
0.0002027156452808,437.0,72428503000.0,94068626317.0,2000000000.0,6.0,11.0,23.0
0.0001866460510954,433.0,71480406000.0,86523365408.0,2000000000.0,14.0,25.0,37.0
0.00016912262555,456.0,74973792000.0,78083724250.0,2000000000.0,0.0,4.0,5.0
1.2704273423827408e-05,18.0,2654666000.0,5892894948.0,2000000000.0,2.0,1.0,2.0
0.0003532307196501,957.0,160571738000.0,162870807173.0,2000000000.0,2.0,4.0,5.0
1.270243320310639e-05,18.0,2660303000.0,5890109270.0,2000000000.0,2.0,1.0,2.0
0.0004034274291864,1086.0,183712603000.0,186810894347.0,2000000000.0,3.0,7.0,7.0
1.2343206729037628e-05,17.0,2480828000.0,5695691530.0,2000000000.0,2.0,1.0,2.0
8.552674402261225e-05,210.0,33645566000.0,38753180323.0,2000000000.0,3.0,7.0,13.0
8.544530585526571e-05,225.0,36240085000.0,39085239150.0,2000000000.0,1.0,3.0,4.0
0.0001146742244702,274.0,44632717000.0,52559396383.0,2000000000.0,2.0,10.0,13.0
4.713234102644133e-05,110.0,17709133000.0,21131562227.0,2000000000.0,0.0,1.0,2.0
2.2643975651295336e-05,40.0,6276453000.0,10453859470.0,2000000000.0,2.0,3.0,5.0
3.268726099195452e-05,70.0,11037229000.0,14396044514.0,2000000000.0,0.0,1.0,2.0
0.0001193813702048,314.0,50806037000.0,54084824663.0,2000000000.0,1.0,5.0,7.0
3.661272026395341e-05,82.0,13263280000.0,16836954052.0,2000000000.0,3.0,6.0,7.0
6.675220780325202e-05,168.0,26767077000.0,30173593281.0,2000000000.0,0.0,1.0,2.0
0.0001416027042163,193.0,31593084000.0,66339333592.0,2000000000.0,8.0,13.0,20.0
0.0001205985110865,314.0,51245935000.0,54778391103.0,2000000000.0,2.0,5.0,5.0
0.0004214905703392,586.0,102728846000.0,199550163367.0,2000000000.0,62.0,155.0,218.0
2.2325961984160384e-05,48.0,7596318000.0,10303907581.0,2000000000.0,0.0,2.0,2.0
0.0002541851034394,675.0,112269655000.0,116634936809.0,2000000000.0,1.0,7.0,12.0
9.73844113050148e-05,172.0,28007958000.0,45777033743.0,2000000000.0,3.0,4.0,12.0
0.0001004629379064,199.0,32449631000.0,46670618402.0,2000000000.0,3.0,4.0,12.0
8.838520781986238e-05,163.0,26380725000.0,40656839005.0,2000000000.0,3.0,4.0,12.0
0.0001355311211737,351.0,57235942000.0,62244716504.0,2000000000.0,0.0,1.0,8.0
0.000146649914608,158.0,26043892000.0,69581123439.0,2000000000.0,1.0,3.0,30.0
0.0001882254470003,343.0,56776240000.0,87133838722.0,2000000000.0,10.0,21.0,38.0
0.0002761006384877,570.0,95457755000.0,127903157121.0,2000000000.0,6.0,29.0,37.0
0.0002080228757735,500.0,82413862000.0,94998348418.0,2000000000.0,9.0,11.0,22.0
0.0001175217912347,311.0,50613554000.0,53454379463.0,2000000000.0,0.0,2.0,3.0
8.356335428322008e-05,212.0,34487504000.0,37788695484.0,2000000000.0,2.0,4.0,7.0
3.82259421829458e-05,83.0,13081375000.0,17418928677.0,2000000000.0,0.0,2.0,3.0
0.0001691893879545,450.0,73290108000.0,77251786225.0,2000000000.0,2.0,5.0,7.0
0.0001563793551618,411.0,67244204000.0,71438783914.0,2000000000.0,1.0,8.0,8.0
0.0001731075031008,459.0,75310173000.0,79179640564.0,2000000000.0,1.0,4.0,8.0
0.0001030203633737,260.0,41886080000.0,47045516287.0,2000000000.0,1.0,6.0,6.0
0.0001671769246652,375.0,61490868000.0,77221408598.0,2000000000.0,5.0,15.0,27.0
0.0001305803228614,332.0,55541188000.0,59188693284.0,2000000000.0,1.0,6.0,7.0
3.745354960087168e-05,48.0,7346134000.0,17177104432.0,2000000000.0,1.0,3.0,6.0
0.000170799064492,450.0,73985972000.0,78369682188.0,2000000000.0,2.0,7.0,9.0
0.0001476185968671,248.0,41034549000.0,68692505818.0,2000000000.0,8.0,20.0,28.0
8.63563843457971e-06,10.0,1396229000.0,3976257926.0,2000000000.0,0.0,1.0,1.0
1.923502977515408e-05,12.0,1711256000.0,8750473041.0,2000000000.0,0.0,1.0,1.0
7.28421925171161e-05,190.0,30383639000.0,32286306715.0,2000000000.0,0.0,1.0,1.0
0.0001892807468662,496.0,81291830000.0,85833392788.0,2000000000.0,0.0,6.0,10.0
4.1074967725549366e-05,94.0,15022835000.0,18554846938.0,2000000000.0,1.0,6.0,8.0
0.0001993270452013,518.0,85020918000.0,91000388689.0,2000000000.0,2.0,5.0,10.0
0.0001399983978125,337.0,55366212000.0,64729791416.0,2000000000.0,4.0,12.0,15.0
0.0001869087408102,481.0,79263449000.0,85705694814.0,2000000000.0,2.0,5.0,9.0
8.553599538203861e-05,133.0,21481026000.0,40133702755.0,2000000000.0,2.0,5.0,8.0
0.0001680099704766,436.0,71399852000.0,76412486272.0,2000000000.0,2.0,2.0,7.0
0.0002357549756711,628.0,103623195000.0,108134582452.0,2000000000.0,2.0,3.0,7.0
0.0001216404784795,316.0,51451684000.0,55506218559.0,2000000000.0,2.0,6.0,13.0
0.0002074399139529,395.0,65480546000.0,95921799638.0,2000000000.0,12.0,30.0,39.0
0.0001828719590542,369.0,60905261000.0,85567870920.0,2000000000.0,17.0,29.0,43.0
5.288927872157519e-05,89.0,14450863000.0,24462299288.0,2000000000.0,0.0,3.0,11.0
0.0001446700112107,392.0,63539622000.0,66137848237.0,2000000000.0,3.0,1.0,6.0
3.269792180751979e-05,81.0,12574611000.0,14669046934.0,2000000000.0,0.0,1.0,3.0
0.00021213367504,570.0,94009884000.0,97554134665.0,2000000000.0,2.0,5.0,7.0
0.0006210677071021,1496.0,259659835000.0,286722701936.0,2000000000.0,12.0,33.0,56.0
0.00016518521129,362.0,59626812000.0,76738853821.0,2000000000.0,6.0,6.0,10.0
6.777473210480497e-05,172.0,27789953000.0,30935561473.0,2000000000.0,2.0,1.0,3.0
1.5234577979471816e-05,36.0,5546140000.0,6879072760.0,2000000000.0,1.0,1.0,1.0
0.0003390326454167,681.0,115990424000.0,157173369787.0,2000000000.0,12.0,36.0,65.0
7.856306122429033e-05,195.0,31521517000.0,35514270812.0,2000000000.0,3.0,3.0,5.0
0.0002133153034499,579.0,95397189000.0,98618754698.0,2000000000.0,0.0,2.0,3.0
0.0001053639367254,269.0,43715479000.0,48456853196.0,2000000000.0,2.0,3.0,9.0
8.255045492537499e-05,176.0,28664538000.0,38016560633.0,2000000000.0,4.0,9.0,14.0
9.98971030478553e-05,262.0,42286236000.0,45733205608.0,2000000000.0,0.0,1.0,2.0
9.394580671225712e-05,246.0,39627265000.0,43108035036.0,2000000000.0,1.0,4.0,5.0
7.741947838736593e-05,197.0,31928405000.0,35338517686.0,2000000000.0,0.0,1.0,2.0
0.0001046429050871,266.0,43384720000.0,47844046963.0,2000000000.0,2.0,6.0,10.0
0.0001573127110859,422.0,69234208000.0,72172147661.0,2000000000.0,2.0,7.0,8.0
0.0001749674363252,433.0,71042740000.0,80461807693.0,2000000000.0,6.0,10.0,14.0
0.0001325546771427,349.0,56908599000.0,60610393100.0,2000000000.0,1.0,2.0,7.0
0.0002362790205804,354.0,55690010000.0,98016896904.0,2000000000.0,10.0,28.0,47.0
0.0001898961608859,480.0,75080315000.0,79743121330.0,2000000000.0,1.0,6.0,9.0
9.696577746763318e-05,218.0,33402765000.0,41119589487.0,2000000000.0,3.0,3.0,10.0
0.0001530497379667,370.0,58696895000.0,65648307594.0,2000000000.0,5.0,2.0,14.0
0.0003655846163951,763.0,125063019000.0,159715108479.0,2000000000.0,9.0,27.0,47.0
2.8110958279066847e-05,39.0,5737192000.0,12405367653.0,2000000000.0,0.0,3.0,4.0
0.0001303448147573,335.0,52898671000.0,56533955891.0,2000000000.0,2.0,4.0,7.0
3.3083558628203735e-05,55.0,8387239000.0,14684117574.0,2000000000.0,0.0,2.0,4.0
6.981434302586316e-05,174.0,27551626000.0,30409127856.0,2000000000.0,2.0,4.0,6.0
0.0002419097949477,632.0,102326194000.0,105933563428.0,2000000000.0,0.0,4.0,5.0
0.0005937800827204,1452.0,245445531000.0,264729514946.0,2000000000.0,13.0,24.0,41.0
3.733084571889282e-05,79.0,12338570000.0,16578445707.0,2000000000.0,3.0,8.0,8.0
0.0001983983918106,510.0,83012742000.0,88915706475.0,2000000000.0,4.0,8.0,13.0
0.0001349772138565,271.0,44235551000.0,61471274146.0,2000000000.0,7.0,7.0,13.0
2.322290895787757e-05,48.0,7366016000.0,10382227438.0,2000000000.0,0.0,1.0,1.0
2.6798185713842887e-05,65.0,9963276000.0,11542870735.0,2000000000.0,0.0,1.0,1.0
0.0001330879245855,347.0,55880829000.0,59429435122.0,2000000000.0,2.0,7.0,7.0
4.4468629751322726e-05,102.0,15863882000.0,19672584970.0,2000000000.0,2.0,6.0,6.0
0.0001488995075171,298.0,48435025000.0,66911003095.0,2000000000.0,5.0,9.0,12.0
0.0003888118621166,950.0,157992314000.0,174912264655.0,2000000000.0,3.0,6.0,15.0
0.0001700430477579,430.0,69866453000.0,76346937319.0,2000000000.0,2.0,7.0,17.0
0.0002685107870531,702.0,115093601000.0,120090663397.0,2000000000.0,3.0,8.0,10.0
0.0002255548726235,557.0,90921572000.0,101316493179.0,2000000000.0,11.0,14.0,21.0
0.0002507171979328,669.0,110289394000.0,113561649182.0,2000000000.0,0.0,2.0,4.0
0.0003541074886978,947.0,157097045000.0,160192701537.0,2000000000.0,2.0,3.0,6.0
0.0001535453697898,406.0,66094982000.0,69178839178.0,2000000000.0,1.0,2.0,4.0
7.629398923729443e-06,12.0,1668947000.0,3375089268.0,2000000000.0,2.0,1.0,1.0
0.0001574046607443,414.0,66904622000.0,70175784986.0,2000000000.0,1.0,2.0,6.0
0.0001516089343865,401.0,64873575000.0,68033287562.0,2000000000.0,0.0,6.0,8.0
0.0001436755036221,378.0,61335641000.0,64305622737.0,2000000000.0,5.0,6.0,10.0
0.0001774352192329,337.0,55372221000.0,80686449629.0,2000000000.0,15.0,14.0,26.0
5.141240527775834e-06,7.0,981392000.0,2351737343.0,2000000000.0,1.0,1.0,1.0
0.0001069582907697,270.0,43673840000.0,47784884167.0,2000000000.0,7.0,5.0,8.0
0.0001573920513589,421.0,68085063000.0,70327334839.0,2000000000.0,1.0,0.0,2.0
0.000159845375644,415.0,67370544000.0,71774321272.0,2000000000.0,1.0,6.0,7.0
0.0002949178228477,715.0,118440374000.0,134233731591.0,2000000000.0,10.0,31.0,41.0
8.333978203156445e-05,208.0,33391965000.0,37551340150.0,2000000000.0,3.0,7.0,8.0
4.982753169583305e-05,121.0,19204012000.0,22264797600.0,2000000000.0,1.0,3.0,4.0
3.965098773283972e-05,94.0,14969692000.0,17702910886.0,2000000000.0,0.0,1.0,2.0
2.253403432925052e-05,37.0,5443369000.0,10062944899.0,2000000000.0,0.0,5.0,6.0
1.5721233657162097e-05,29.0,4374201000.0,6929191594.0,2000000000.0,1.0,1.0,2.0
0.0003730429596436,924.0,154055921000.0,167952967692.0,2000000000.0,8.0,17.0,22.0
0.0001034919869802,259.0,41879717000.0,46652992796.0,2000000000.0,3.0,5.0,6.0
0.0001101124815693,212.0,34388586000.0,50690561277.0,2000000000.0,0.0,1.0,11.0
3.44866885620781e-05,89.0,14078455000.0,15393181572.0,2000000000.0,0.0,1.0,1.0
0.0001692578923055,283.0,46504297000.0,78490751661.0,2000000000.0,1.0,19.0,41.0
0.0001919647689432,370.0,60897710000.0,88348559446.0,2000000000.0,8.0,15.0,33.0
0.000354251202656,39.0,6593515000.0,172231503488.0,2000000000.0,10.0,60.0,127.0
0.0001532170143099,343.0,55668625000.0,69754891576.0,2000000000.0,5.0,10.0,13.0
0.0001573817346512,347.0,56721198000.0,71401138655.0,2000000000.0,4.0,10.0,14.0
0.0002708228646135,695.0,114834177000.0,122308575231.0,2000000000.0,2.0,3.0,13.0
0.0001540406189634,404.0,65546334000.0,68793583441.0,2000000000.0,3.0,3.0,6.0
0.0002224490320046,586.0,95454178000.0,99107840182.0,2000000000.0,1.0,4.0,8.0
0.000323878165431,859.0,141050867000.0,143985768226.0,2000000000.0,2.0,6.0,9.0
0.0003273364750673,587.0,95556596000.0,141799667150.0,2000000000.0,33.0,46.0,83.0
8.026394314123365e-05,181.0,28145978000.0,33504130083.0,2000000000.0,1.0,4.0,4.0
9.1753688975815e-05,219.0,33604577000.0,37871144684.0,2000000000.0,1.0,4.0,4.0
0.0001480869095003,347.0,54849572000.0,61481611197.0,2000000000.0,0.0,1.0,7.0
0.00019938718725,508.0,79813798000.0,82307242215.0,2000000000.0,1.0,3.0,6.0
0.000193546692464,445.0,69447144000.0,79235896899.0,2000000000.0,7.0,10.0,20.0
0.0001348806191039,329.0,50763231000.0,55141786891.0,2000000000.0,3.0,5.0,13.0
0.0002425272218869,476.0,75652261000.0,100583257015.0,2000000000.0,10.0,9.0,17.0
0.0005425502722976,1091.0,176966055000.0,222877559890.0,2000000000.0,18.0,27.0,53.0
0.0004540756003208,1022.0,163109468000.0,185034086922.0,2000000000.0,13.0,41.0,59.0
0.0002212726530934,441.0,69550109000.0,90726481933.0,2000000000.0,3.0,15.0,19.0
0.0001578010728873,394.0,60860144000.0,64323653605.0,2000000000.0,1.0,3.0,5.0
0.0002796236413094,615.0,97189374000.0,114060248526.0,2000000000.0,7.0,13.0,17.0
4.160046363405272e-05,55.0,8449253000.0,17306746091.0,2000000000.0,0.0,1.0,1.0
0.000157926928503,393.0,60353060000.0,63816943346.0,2000000000.0,5.0,2.0,5.0
0.0001606676268179,400.0,62029205000.0,65302951545.0,2000000000.0,1.0,3.0,7.0
0.0001688519230689,419.0,64499545000.0,67979011314.0,2000000000.0,4.0,3.0,8.0
0.0006195270630706,1212.0,197185945000.0,252187857645.0,2000000000.0,38.0,100.0,152.0
3.512885261636389e-05,73.0,10862389000.0,14013913690.0,2000000000.0,0.0,4.0,6.0
0.0001289010321898,293.0,44587259000.0,51644819626.0,2000000000.0,1.0,2.0,7.0
0.0001609305533763,392.0,59805766000.0,64118251417.0,2000000000.0,0.0,6.0,13.0
0.0001464463909423,296.0,45135917000.0,59226632243.0,2000000000.0,3.0,8.0,18.0
3.2182916588821056e-05,71.0,10271317000.0,12643647037.0,2000000000.0,0.0,1.0,1.0
0.0001601862021923,396.0,60594241000.0,63890863886.0,2000000000.0,1.0,5.0,7.0
6.741041434048294e-05,161.0,24133867000.0,27239374990.0,2000000000.0,0.0,1.0,1.0
0.0002499971642118,349.0,54629658000.0,102204941812.0,2000000000.0,29.0,30.0,51.0
0.0001275299132324,312.0,47275422000.0,50974890888.0,2000000000.0,1.0,2.0,3.0
2.0462656850635303e-05,39.0,5738373000.0,8141998983.0,2000000000.0,0.0,1.0,1.0
9.021428872132208e-05,221.0,32896384000.0,35556285866.0,2000000000.0,1.0,4.0,5.0
1.5114992410417024e-05,24.0,3343459000.0,5912600740.0,2000000000.0,0.0,1.0,1.0
0.0001804308893452,415.0,63091670000.0,71159491040.0,2000000000.0,1.0,2.0,9.0
9.512863762987292e-05,229.0,34455404000.0,37736394130.0,2000000000.0,3.0,4.0,7.0
2.822283754869185e-05,56.0,8132741000.0,11284255418.0,2000000000.0,0.0,3.0,8.0
0.0001375703139723,345.0,51994392000.0,54532309404.0,2000000000.0,2.0,4.0,3.0
8.074593588790476e-05,188.0,27773279000.0,31527534201.0,2000000000.0,5.0,4.0,7.0
6.508228906648963e-05,153.0,22795716000.0,25659265975.0,2000000000.0,1.0,4.0,5.0
0.0001899962286707,404.0,61610145000.0,75824062858.0,2000000000.0,17.0,9.0,15.0
0.0001476825913276,363.0,54992712000.0,58969892483.0,2000000000.0,2.0,4.0,9.0
9.385307636183328e-05,221.0,32604937000.0,37015723029.0,2000000000.0,2.0,6.0,11.0
0.0001395611922182,345.0,51753147000.0,55100353176.0,2000000000.0,2.0,4.0,6.0
0.0001042217923609,236.0,35668187000.0,41784996775.0,2000000000.0,3.0,0.0,2.0
6.905109982614972e-05,127.0,19103438000.0,27825667605.0,2000000000.0,5.0,7.0,14.0
0.0001951487635479,332.0,50960817000.0,78636709525.0,2000000000.0,29.0,28.0,32.0
8.527608647568242e-05,136.0,19961414000.0,34361683036.0,2000000000.0,4.0,4.0,9.0
1.2413676006129402e-05,25.0,3415700000.0,4747841094.0,2000000000.0,0.0,1.0,1.0
0.0001563601519717,384.0,57992090000.0,61492308695.0,2000000000.0,1.0,3.0,4.0
0.0001942643243549,474.0,72603455000.0,76950343910.0,2000000000.0,4.0,6.0,13.0
0.0001969468823613,493.0,75134890000.0,77682663307.0,2000000000.0,2.0,3.0,7.0
0.0003401426141828,794.0,124050021000.0,135387676707.0,2000000000.0,6.0,12.0,21.0
3.196544903530053e-05,56.0,8165624000.0,12458154981.0,2000000000.0,0.0,1.0,1.0
0.0001747398691271,431.0,64656232000.0,68430094341.0,2000000000.0,2.0,6.0,9.0
0.0001298020924381,310.0,46860771000.0,51342464488.0,2000000000.0,3.0,3.0,7.0
0.0003850983933423,909.0,141829520000.0,151894345719.0,2000000000.0,3.0,11.0,20.0
0.0001214459549869,89.0,13266487000.0,49961300784.0,2000000000.0,1.0,1.0,2.0
0.0002680948213135,667.0,101964881000.0,105265455608.0,2000000000.0,0.0,3.0,8.0
0.0001147521505512,208.0,31130710000.0,45713294323.0,2000000000.0,3.0,7.0,15.0
0.0001471058766721,310.0,46615188000.0,58199135579.0,2000000000.0,5.0,8.0,16.0
0.0001172617630664,265.0,39985016000.0,45729905352.0,2000000000.0,4.0,4.0,6.0
4.229452871181435e-05,52.0,7545527000.0,17045500345.0,2000000000.0,0.0,1.0,1.0
8.074938492692413e-05,194.0,28537934000.0,31322542621.0,2000000000.0,1.0,3.0,4.0
0.0001981856371958,498.0,75762745000.0,78220235622.0,2000000000.0,1.0,2.0,4.0
7.404467956543435e-05,138.0,20239978000.0,29409037042.0,2000000000.0,0.0,1.0,1.0
0.0001558439330771,378.0,57199113000.0,60928599579.0,2000000000.0,2.0,3.0,4.0
0.0001625796474118,366.0,55629116000.0,64682223206.0,2000000000.0,6.0,14.0,21.0
5.940327352620984e-05,136.0,20123399000.0,23359611474.0,2000000000.0,4.0,6.0,9.0
3.452349554819972e-05,79.0,11425691000.0,13473215173.0,2000000000.0,3.0,1.0,1.0
0.000158047619756,384.0,58042779000.0,62176784272.0,2000000000.0,5.0,6.0,10.0
0.0003733028680251,918.0,143496386000.0,147185354441.0,2000000000.0,5.0,6.0,8.0
0.0004358700800853,999.0,157267934000.0,172898415884.0,2000000000.0,14.0,31.0,37.0
0.0002060880862885,403.0,62485244000.0,82504212330.0,2000000000.0,1.0,1.0,13.0
3.974815085864552e-05,85.0,12628224000.0,15818509691.0,2000000000.0,2.0,5.0,6.0
0.0001350608131202,329.0,49895080000.0,53857936617.0,2000000000.0,2.0,2.0,5.0
2.5942378089031004e-05,60.0,8561474000.0,10128623365.0,2000000000.0,2.0,1.0,1.0
5.226293381556676e-05,115.0,17295323000.0,21024379087.0,2000000000.0,1.0,5.0,9.0
6.753717955641405e-05,143.0,21497280000.0,26827119612.0,2000000000.0,3.0,8.0,10.0
2.299268893065957e-05,44.0,6464426000.0,9067240038.0,2000000000.0,0.0,2.0,3.0
1.875180275845132e-05,39.0,5578039000.0,7151625067.0,2000000000.0,0.0,1.0,1.0
0.0004524735184481,1010.0,160279219000.0,182430836966.0,2000000000.0,9.0,33.0,51.0
0.0003690676595306,525.0,84601287000.0,152762665026.0,2000000000.0,39.0,81.0,161.0
0.000151714649774,380.0,58501894000.0,61363018715.0,2000000000.0,0.0,0.0,3.0
5.734401451369256e-05,135.0,20276525000.0,23114866118.0,2000000000.0,1.0,3.0,4.0
0.000338203171992,477.0,77091927000.0,140832813611.0,2000000000.0,16.0,56.0,92.0
0.0004806800957005,779.0,127295921000.0,200540116485.0,2000000000.0,19.0,43.0,98.0
0.0001125876248483,272.0,42229270000.0,45608465835.0,2000000000.0,1.0,4.0,6.0
8.871575355715889e-05,230.0,34818226000.0,36338640708.0,2000000000.0,0.0,1.0,1.0
0.0001082250779889,264.0,40693570000.0,44211231724.0,2000000000.0,1.0,6.0,8.0
0.000294141306742,607.0,96965282000.0,122222233772.0,2000000000.0,12.0,27.0,31.0
6.857518532489914e-06,11.0,1432287000.0,2752954126.0,2000000000.0,1.0,1.0,1.0
0.0001099083705321,263.0,40223610000.0,44052792750.0,2000000000.0,1.0,3.0,6.0
0.0003837967972633,668.0,107871030000.0,158386797175.0,2000000000.0,14.0,48.0,71.0
1.386316790754636e-05,18.0,2500156000.0,5705134488.0,2000000000.0,0.0,1.0,2.0
5.840308339809018e-05,133.0,19675869000.0,23371403416.0,2000000000.0,3.0,8.0,10.0
1.961243184385501e-05,33.0,4788761000.0,7933021864.0,2000000000.0,0.0,1.0,2.0
0.0002027856692257,499.0,77120571000.0,82118408666.0,2000000000.0,1.0,3.0,8.0
0.0002418214008486,561.0,87988893000.0,97853517774.0,2000000000.0,3.0,5.0,11.0
0.0002038489148375,421.0,65219724000.0,82358114103.0,2000000000.0,7.0,17.0,31.0
0.0003293938451043,703.0,111014722000.0,133460821400.0,2000000000.0,0.0,1.0,1.0
0.000108631030464,267.0,40384251000.0,43749764482.0,2000000000.0,0.0,4.0,4.0
9.550696220675368e-05,207.0,31253880000.0,38253797883.0,2000000000.0,5.0,7.0,9.0
0.0003292977899375,686.0,108367565000.0,132330707602.0,2000000000.0,1.0,1.0,3.0
6.718699707076076e-05,158.0,23612677000.0,26652107843.0,2000000000.0,3.0,5.0,7.0
0.0001836659564879,340.0,52290382000.0,73860856495.0,2000000000.0,13.0,13.0,20.0
0.000173709888192,374.0,57021001000.0,69344809311.0,2000000000.0,5.0,14.0,18.0
0.0004458224306283,939.0,149384116000.0,180277534779.0,2000000000.0,10.0,34.0,65.0
0.0002264685323438,558.0,87228475000.0,91565398430.0,2000000000.0,1.0,5.0,10.0
0.0002803977629873,716.0,112294143000.0,114710531247.0,2000000000.0,0.0,2.0,4.0
0.0002098160303006,529.0,83086206000.0,86241232424.0,2000000000.0,0.0,5.0,7.0
